,time,year,month,day,latitude,longitude,mag,depth,Pais,PERIOD,MAG_SEG,NewDate,NewMonth,cluster_label,acum_day,ill_frac,r/km,dec,ra/h,ra/°,ill_frac_interpolated,r/km_interpolated,dec_interpolated,td_acc,td_acc_interpolated,ra/°_interpolated,ra/h_interpolated,DEC_SEG,DEC_INTERPOLATED_SEG,DEPTH_SEG,ACUM_DAY_SEG,LATITUDE_SEG,LONGITUDE_SEG,ILL_FRAC_SEG,ILL_FRAC_INTERPOLATED_SEG,RA/°_SEG,RA/H_SEG,R/KM_SEG,R/KM_INTERPOLATED_SEG,TD_ACC_INTERPOLATED_SEG,TD_ACC_SEG,RA/H_INTERPOLATED_SEG,RA/°_INTERPOLATED_SEG,week
176037,16/03/2011 13:38,2011,3,16,35.964,141.176,4.9,46.2,Japan,"[2008, 2013)",1,11/03/2011 13:38,3,5,75,80.53973262,369313.5338,16.82198366,8.283631525,124.2544729,85.27122179,366252.0725,14.14234877,1.257,1.420776667,132.3014971,8.820099805,5,5,2,2,6,7,16,17,8,2,6,5,14,12,2,8,3
176038,16/03/2011 13:39,2011,3,16,35.823,140.306,5.3,84.8,Japan,"[2008, 2013)",2,11/03/2011 13:39,3,5,75,80.53973262,369313.5338,16.82198366,8.283631525,124.2544729,85.27237739,366251.3247,14.14169431,1.257,1.420816667,132.3034624,8.820230829,5,5,2,2,6,7,16,17,8,2,6,5,14,12,2,8,3
176039,16/03/2011 13:42,2011,3,16,19.033,-67.918,5,56,Dominican Republic,"[2008, 2013)",1,11/03/2011 13:42,3,31,75,80.53973262,369313.5338,16.82198366,8.283631525,124.2544729,85.29240771,366238.3643,14.13035032,1.257,1.42151,132.3375288,8.822501918,5,5,2,2,5,2,16,17,8,2,6,5,14,12,2,8,3
176040,16/03/2011 13:54,2011,3,16,37.422,141.231,4.8,35.4,Japan,"[2008, 2013)",1,11/03/2011 13:54,3,5,75,80.53973262,369313.5338,16.82198366,8.283631525,124.2544729,85.35914334,366195.1837,14.09255522,1.257,1.42382,132.4510286,8.830068574,5,5,1,2,6,7,16,17,8,2,6,5,14,12,2,8,3
176045,16/03/2011 14:46,2011,3,16,38.541,141.657,5.2,62.2,Japan,"[2008, 2013)",2,11/03/2011 14:46,3,5,75,80.53973262,369313.5338,16.82198366,8.283631525,124.2544729,85.66007965,366000.466,13.92212274,1.257,1.434236667,132.9628425,8.864189499,5,5,2,2,6,7,16,17,8,2,6,5,14,12,2,8,3
176046,16/03/2011 15:00,2011,3,16,39.029,144.551,4.8,13.9,Japan,"[2008, 2013)",1,11/03/2011 15:00,3,5,75,80.53973262,369313.5338,16.82198366,8.283631525,124.2544729,85.74520852,365945.3842,13.8739108,1.257,1.437183333,133.1076244,8.873841626,5,5,0,2,6,7,16,17,8,2,6,4,14,12,2,8,3
176048,16/03/2011 15:08,2011,3,16,38.3,141.742,4.8,43.8,Japan,"[2008, 2013)",1,11/03/2011 15:08,3,5,75,80.53973262,369313.5338,16.82198366,8.283631525,124.2544729,85.78883224,365917.158,13.84920491,1.257,1.438693333,133.1818169,8.878787795,5,5,2,2,6,7,16,17,8,2,6,4,14,12,2,8,3
176049,16/03/2011 15:27,2011,3,16,36.247,142.495,5,36.2,Japan,"[2008, 2013)",1,11/03/2011 15:27,3,5,75,80.53973262,369313.5338,16.82198366,8.283631525,124.2544729,85.89620632,365847.6827,13.7883946,1.257,1.44241,133.3644321,8.890962141,5,5,1,2,6,7,16,17,8,2,6,4,14,12,2,8,3
176053,16/03/2011 17:12,2011,3,16,56.548,121.392,5.1,26.3,Russia,"[2008, 2013)",2,11/03/2011 17:12,3,58,75,80.53973262,369313.5338,16.82198366,8.283631525,124.2544729,86.506457,365452.8262,13.4427848,1.257,1.463533333,134.4023087,8.960153916,5,5,1,2,7,6,16,17,8,2,6,4,14,12,2,8,3
176054,16/03/2011 17:19,2011,3,16,35.522,140.858,4.8,19.9,Japan,"[2008, 2013)",1,11/03/2011 17:19,3,5,75,80.53973262,369313.5338,16.82198366,8.283631525,124.2544729,86.54565095,365427.4662,13.42058767,1.257,1.46489,134.4689674,8.964597825,5,5,0,2,6,7,16,17,8,2,6,4,14,12,2,8,3
176058,16/03/2011 18:12,2011,3,16,37.123,142.173,5.1,21,Japan,"[2008, 2013)",2,11/03/2011 18:12,3,5,75,80.53973262,369313.5338,16.82198366,8.283631525,124.2544729,86.85477272,365227.4521,13.24551943,1.257,1.47559,134.9947026,8.999646838,5,5,1,2,6,7,16,17,8,2,6,4,14,12,2,8,3
176059,16/03/2011 18:23,2011,3,16,29.356,141.809,5.1,22.7,Japan region,"[2008, 2013)",2,11/03/2011 18:23,3,5,75,80.53973262,369313.5338,16.82198366,8.283631525,124.2544729,86.91361179,365189.3809,13.21219647,1.257,1.477626667,135.0947724,9.006318161,5,5,1,2,6,7,16,17,8,2,6,4,14,12,3,9,3
176061,16/03/2011 18:40,2011,3,16,37.125,142.76,4.8,23.8,Japan,"[2008, 2013)",1,11/03/2011 18:40,3,5,75,80.53973262,369313.5338,16.82198366,8.283631525,124.2544729,87.01617088,365123.0211,13.15411308,1.257,1.481176667,135.2691986,9.017946572,5,5,1,2,6,7,16,17,8,2,6,4,14,12,3,9,3
176064,16/03/2011 19:35,2011,3,16,37.652,141.921,4.9,36.1,Japan,"[2008, 2013)",1,11/03/2011 19:35,3,5,75,80.53973262,369313.5338,16.82198366,8.283631525,124.2544729,87.32914465,364920.5147,12.9768633,1.257,1.49201,135.801485,9.053432334,5,5,1,2,6,7,16,17,8,2,6,4,14,12,3,9,3
176068,16/03/2011 20:44,2011,3,16,37.34,143.791,4.8,18.5,Japan,"[2008, 2013)",1,11/03/2011 20:44,3,5,75,80.53973262,369313.5338,16.82198366,8.283631525,124.2544729,87.72917326,364661.6803,12.75031082,1.257,1.505856667,136.4818289,9.098788596,5,5,0,2,6,7,16,17,8,2,6,4,15,12,3,9,3
176070,16/03/2011 20:44,2011,3,16,37.336,143.639,5.1,10.4,Japan,"[2008, 2013)",2,11/03/2011 20:44,3,5,75,80.53973262,369313.5338,16.82198366,8.283631525,124.2544729,87.73148445,364660.1848,12.74900189,1.257,1.505936667,136.4857597,9.099050645,5,5,0,2,6,7,16,17,8,2,6,4,15,12,3,9,3
176071,16/03/2011 21:08,2011,3,16,37.159,143.738,4.8,35,Japan,"[2008, 2013)",1,11/03/2011 21:08,3,5,75,80.53973262,369313.5338,16.82198366,8.283631525,124.2544729,87.87083,364570.0227,12.67008484,1.257,1.51076,136.72275,9.114849998,5,5,1,2,6,7,16,17,8,2,6,4,15,12,3,9,3
176080,16/03/2011 22:03,2011,3,16,37.589,143.482,4.9,22,Japan,"[2008, 2013)",1,11/03/2011 22:03,3,5,75,80.53973262,369313.5338,16.82198366,8.283631525,124.2544729,88.18572975,364366.2701,12.49174429,1.257,1.52166,137.258312,9.150554133,5,5,1,2,6,7,16,17,8,2,6,4,15,12,3,9,3
176082,16/03/2011 22:05,2011,3,16,36.017,140.963,4.9,12.9,Japan,"[2008, 2013)",1,11/03/2011 22:05,3,5,75,80.53973262,369313.5338,16.82198366,8.283631525,124.2544729,88.19584121,364359.7276,12.48601776,1.257,1.52201,137.2755089,9.151700596,5,5,0,2,6,7,16,17,8,2,6,4,15,12,3,9,3
176083,16/03/2011 22:06,2011,3,16,-23.733,-179.729,4.9,510.4,No_Country,"[2008, 2013)",1,11/03/2011 22:06,3,3,75,80.53973262,369313.5338,16.82198366,8.283631525,124.2544729,88.20643417,364352.8735,12.48001854,1.257,1.522376667,137.2935248,9.152901652,5,5,7,2,2,0,16,17,8,2,6,4,15,12,3,9,3
176084,16/03/2011 22:07,2011,3,16,38.813,144.147,4.8,15.3,Japan,"[2008, 2013)",1,11/03/2011 22:07,3,5,75,80.53973262,369313.5338,16.82198366,8.283631525,124.2544729,88.21201955,364349.2596,12.47685531,1.257,1.52257,137.303024,9.153534937,5,5,0,2,6,7,16,17,8,2,6,4,15,12,3,9,3
176085,16/03/2011 22:14,2011,3,16,38.812,144.196,4.9,23.2,Japan,"[2008, 2013)",1,11/03/2011 22:14,3,5,75,80.53973262,369313.5338,16.82198366,8.283631525,124.2544729,88.25246539,364323.0895,12.45394919,1.257,1.52397,137.3718118,9.158120789,5,5,1,2,6,7,16,17,8,2,6,4,15,12,3,9,3
176086,16/03/2011 22:28,2011,3,16,37.869,143.693,4.8,20.6,Japan,"[2008, 2013)",1,11/03/2011 22:28,3,5,75,80.53973262,369313.5338,16.82198366,8.283631525,124.2544729,88.33037178,364272.681,12.40982762,1.257,1.526666667,137.5043102,9.166954014,5,5,1,2,6,7,16,17,8,2,6,4,15,12,3,9,3
176088,16/03/2011 22:36,2011,3,16,-32.564,-71.726,5.5,32.7,Chile,"[2008, 2013)",3,11/03/2011 22:36,3,37,75,80.53973262,369313.5338,16.82198366,8.283631525,124.2544729,88.3762104,364243.0216,12.38386735,1.257,1.528253333,137.5822697,9.172151313,5,5,1,2,1,2,16,17,8,2,6,4,15,12,3,9,3
176092,16/03/2011 23:03,2011,3,16,38.694,142.1,4.8,35,Japan,"[2008, 2013)",1,11/03/2011 23:03,3,5,75,80.53973262,369313.5338,16.82198366,8.283631525,124.2544729,88.53192688,364142.2668,12.29567877,1.257,1.533643333,137.8471027,9.189806844,5,5,1,2,6,7,16,17,8,2,6,4,15,12,3,9,3
176094,16/03/2011 23:29,2011,3,16,37.665,143.216,4.8,10.5,Japan,"[2008, 2013)",1,11/03/2011 23:29,3,5,75,80.53973262,369313.5338,16.82198366,8.283631525,124.2544729,88.68253949,364044.8145,12.21038072,1.257,1.538856667,138.1032553,9.206883684,5,5,0,2,6,7,16,17,8,2,6,4,15,12,3,9,3
176095,16/03/2011 23:38,2011,3,16,39.131,142.533,5.3,34.6,Japan,"[2008, 2013)",2,11/03/2011 23:38,3,5,75,80.53973262,369313.5338,16.82198366,8.283631525,124.2544729,88.73483018,364010.9803,12.18076637,1.257,1.540666667,138.192188,9.212812536,5,5,1,2,6,7,16,17,8,2,6,4,15,12,3,9,3
176096,16/03/2011 23:40,2011,3,16,-32.559,-71.645,5,33.4,Chile,"[2008, 2013)",1,11/03/2011 23:40,3,37,75,80.53973262,369313.5338,16.82198366,8.283631525,124.2544729,88.74667503,364003.3162,12.17405815,1.257,1.541076667,138.212333,9.214155536,5,5,1,2,1,2,16,17,8,2,6,4,15,12,3,9,3
176098,17/03/2011 00:16,2011,3,17,37.235,141.985,4.8,35,Japan,"[2008, 2013)",1,12/03/2011 00:16,3,5,76,88.86001969,363929.9777,12.10986646,9.227006841,138.4051026,88.93120067,363882.9484,12.04744425,1.545,1.54757625,138.5624983,9.237499888,5,5,1,2,6,7,17,17,9,3,3,3,15,15,3,9,3
176099,17/03/2011 00:42,2011,3,17,37.338,143.679,4.8,29.4,Japan,"[2008, 2013)",1,12/03/2011 00:42,3,5,76,88.86001969,363929.9777,12.10986646,9.227006841,138.4051026,89.04822456,363805.6305,11.94482007,1.545,1.55181169,138.8212621,9.254750804,5,5,1,2,6,7,17,17,9,3,3,3,15,15,3,9,3
176100,17/03/2011 00:45,2011,3,17,36.095,141.118,4.8,33.3,Japan,"[2008, 2013)",1,12/03/2011 00:45,3,5,76,88.86001969,363929.9777,12.10986646,9.227006841,138.4051026,89.06177238,363796.6794,11.9329393,1.545,1.552302025,138.8512191,9.256747938,5,5,1,2,6,7,17,17,9,3,3,3,15,15,3,9,3
176101,17/03/2011 00:51,2011,3,17,36.588,141.754,4.8,33,Japan,"[2008, 2013)",1,12/03/2011 00:51,3,5,76,88.86001969,363929.9777,12.10986646,9.227006841,138.4051026,89.08484029,363781.4384,11.91270988,1.545,1.553136921,138.9022269,9.260148463,5,5,1,2,6,7,17,17,9,3,3,3,15,15,3,9,3
176102,17/03/2011 00:55,2011,3,17,-32.5,-71.61,5.1,30.8,Chile,"[2008, 2013)",2,12/03/2011 00:55,3,37,76,88.86001969,363929.9777,12.10986646,9.227006841,138.4051026,89.10182999,363770.2133,11.89781075,1.545,1.553751829,138.9397946,9.262652976,5,5,1,2,1,2,17,17,9,3,3,3,15,15,3,9,3
176103,17/03/2011 01:00,2011,3,17,-57.918,-25.607,5.3,84.9,No_Country,"[2008, 2013)",2,12/03/2011 01:00,3,11,76,88.86001969,363929.9777,12.10986646,9.227006841,138.4051026,89.12416559,363755.4562,11.87822353,1.545,1.55456022,138.9891832,9.265945548,5,5,2,2,0,3,17,17,9,3,3,3,15,15,3,9,3
176104,17/03/2011 01:05,2011,3,17,38.772,144.361,4.8,8.3,Japan,"[2008, 2013)",1,12/03/2011 01:05,3,5,76,88.86001969,363929.9777,12.10986646,9.227006841,138.4051026,89.1474532,363740.07,11.85780145,1.545,1.555403067,139.0406769,9.269378459,5,5,0,2,6,7,17,17,9,3,3,3,15,15,3,9,3
176105,17/03/2011 01:08,2011,3,17,36.29,142.782,4.9,35,Japan,"[2008, 2013)",1,12/03/2011 01:08,3,5,76,88.86001969,363929.9777,12.10986646,9.227006841,138.4051026,89.15895054,363732.4737,11.84771885,1.545,1.55581919,139.0660998,9.271073323,5,5,1,2,6,7,17,17,9,3,3,3,15,15,3,9,3
176108,17/03/2011 02:48,2011,3,17,-17.275,167.826,6.2,17,Vanuatu,"[2008, 2013)",5,12/03/2011 02:48,3,33,76,88.86001969,363929.9777,12.10986646,9.227006841,138.4051026,89.59819288,363442.2656,11.46252497,1.545,1.571716667,140.0373545,9.335823633,5,5,0,2,3,7,17,17,9,3,3,3,15,15,3,9,3
176114,17/03/2011 03:50,2011,3,17,36.31,142.892,5.2,12.9,Japan,"[2008, 2013)",2,12/03/2011 03:50,3,5,76,88.86001969,363929.9777,12.10986646,9.227006841,138.4051026,89.87442198,363259.7607,11.22028567,1.545,1.581714213,140.6481535,9.376543567,5,5,0,2,6,7,17,17,9,3,3,3,15,15,3,9,3
176115,17/03/2011 04:13,2011,3,17,40.136,142.168,6.2,29,Japan,"[2008, 2013)",5,12/03/2011 04:13,3,5,76,88.86001969,363929.9777,12.10986646,9.227006841,138.4051026,89.97577433,363192.797,11.13140466,1.545,1.585382454,140.8722643,9.391484286,5,5,1,2,6,7,17,17,9,3,3,3,15,15,3,9,3
176116,17/03/2011 05:06,2011,3,17,38.019,143.521,5.3,21.2,Japan,"[2008, 2013)",2,12/03/2011 05:06,3,5,76,88.86001969,363929.9777,12.10986646,9.227006841,138.4051026,90.20887009,363038.7903,10.92699117,1.545,1.593818877,141.3876867,9.425845779,5,5,1,2,6,7,17,18,9,3,3,3,15,15,3,9,3
176118,17/03/2011 06:12,2011,3,17,37.709,143.443,5.6,16.5,Japan,"[2008, 2013)",3,12/03/2011 06:12,3,5,76,88.86001969,363929.9777,12.10986646,9.227006841,138.4051026,90.49754854,362848.06,10.67383441,1.545,1.604267002,142.0260138,9.468400917,5,5,0,2,6,7,17,18,9,3,3,3,16,15,3,9,3
176120,17/03/2011 06:24,2011,3,17,37.261,142.07,5.2,41.2,Japan,"[2008, 2013)",2,12/03/2011 06:24,3,5,76,88.86001969,363929.9777,12.10986646,9.227006841,138.4051026,90.54968934,362813.6105,10.62810949,1.545,1.606154132,142.1413077,9.476087182,5,5,2,2,6,7,17,18,9,3,3,3,16,15,3,9,3
176122,17/03/2011 06:42,2011,3,17,38.666,143.927,5.2,35.4,Japan,"[2008, 2013)",2,12/03/2011 06:42,3,5,76,88.86001969,363929.9777,12.10986646,9.227006841,138.4051026,90.6296581,362760.775,10.55798083,1.545,1.609048438,142.318135,9.487875668,5,5,1,2,6,7,17,18,9,3,3,3,16,15,3,9,3
176123,17/03/2011 06:48,2011,3,17,38.644,144.059,4.8,35.8,Japan,"[2008, 2013)",1,12/03/2011 06:48,3,5,76,88.86001969,363929.9777,12.10986646,9.227006841,138.4051026,90.65419065,362744.5663,10.536467,1.545,1.609936343,142.3723815,9.491492099,5,5,1,2,6,7,17,18,9,3,3,3,16,15,3,9,3
176124,17/03/2011 07:00,2011,3,17,38.688,143.909,4.9,23.9,Japan,"[2008, 2013)",1,12/03/2011 07:00,3,5,76,88.86001969,363929.9777,12.10986646,9.227006841,138.4051026,90.70611176,362710.262,10.49093475,1.545,1.611815521,142.4871897,9.499145979,5,5,1,2,6,7,17,18,9,3,3,3,16,15,3,9,3
176126,17/03/2011 08:03,2011,3,17,-17.266,167.899,5.8,10,Vanuatu,"[2008, 2013)",4,12/03/2011 08:03,3,33,76,88.86001969,363929.9777,12.10986646,9.227006841,138.4051026,90.98226762,362527.8054,10.24875967,1.545,1.621810417,143.0978268,9.539855118,5,5,0,2,3,7,17,18,9,3,3,3,16,15,3,9,3
176127,17/03/2011 08:25,2011,3,17,36.658,141.631,5.3,52,Japan,"[2008, 2013)",2,12/03/2011 08:25,3,5,76,88.86001969,363929.9777,12.10986646,9.227006841,138.4051026,91.08098364,362462.5836,10.16219059,1.545,1.625383241,143.3161081,9.554407205,5,5,2,2,6,7,17,18,9,3,3,3,16,15,3,9,3
176128,17/03/2011 08:28,2011,3,17,52.654,160.506,5.3,53.3,Russia,"[2008, 2013)",2,12/03/2011 08:28,3,32,76,88.86001969,363929.9777,12.10986646,9.227006841,138.4051026,91.09357945,362454.2615,10.15114469,1.545,1.62583912,143.34396,9.556263999,5,5,2,2,7,7,17,18,9,3,3,3,16,15,3,9,3
176129,17/03/2011 08:29,2011,3,17,38.642,144.524,4.9,10,Japan,"[2008, 2013)",1,12/03/2011 08:29,3,5,76,88.86001969,363929.9777,12.10986646,9.227006841,138.4051026,91.09892535,362450.7295,10.1464566,1.545,1.626032604,143.3557809,9.557052058,5,5,0,2,6,7,17,18,9,3,3,3,16,15,3,9,3
176130,17/03/2011 08:44,2011,3,17,38.428,142.029,4.8,43.5,Japan,"[2008, 2013)",1,12/03/2011 08:44,3,5,76,88.86001969,363929.9777,12.10986646,9.227006841,138.4051026,91.1662983,362406.2161,10.08737384,1.545,1.62847103,143.5047562,9.566983749,5,5,2,2,6,7,17,18,9,3,3,3,16,15,3,9,3
176131,17/03/2011 08:59,2011,3,17,40.254,142.409,5.2,53.1,Japan,"[2008, 2013)",2,12/03/2011 08:59,3,5,76,88.86001969,363929.9777,12.10986646,9.227006841,138.4051026,91.23147431,362363.1542,10.0302177,1.545,1.630829942,143.6488737,9.576591581,5,5,2,2,6,7,17,18,9,3,3,3,16,15,3,9,3
176132,17/03/2011 09:05,2011,3,17,40.255,142.336,5.1,35,Japan,"[2008, 2013)",2,12/03/2011 09:05,3,5,76,88.86001969,363929.9777,12.10986646,9.227006841,138.4051026,91.25900934,362344.9617,10.00607084,1.545,1.631826516,143.7097593,9.58065062,5,5,1,2,6,7,17,18,9,3,3,3,16,15,3,9,3
176133,17/03/2011 09:06,2011,3,17,-17.303,167.75,5,10,Vanuatu,"[2008, 2013)",1,12/03/2011 09:06,3,33,76,88.86001969,363929.9777,12.10986646,9.227006841,138.4051026,91.26025427,362344.1392,10.00497909,1.545,1.631871574,143.7125121,9.58083414,5,5,0,2,3,7,17,18,9,3,3,3,16,15,3,9,3
176134,17/03/2011 10:44,2011,3,17,37.475,143.188,4.9,31.2,Japan,"[2008, 2013)",1,12/03/2011 10:44,3,5,76,88.86001969,363929.9777,12.10986646,9.227006841,138.4051026,91.68983006,362060.3178,9.628262305,1.545,1.64741919,144.662392,9.644159468,5,5,1,2,6,7,17,18,9,3,3,3,16,15,3,9,3
176136,17/03/2011 11:14,2011,3,17,-32.656,-71.763,5.2,13.4,Chile,"[2008, 2013)",2,12/03/2011 11:14,3,37,76,88.86001969,363929.9777,12.10986646,9.227006841,138.4051026,91.8232578,361972.1619,9.511252762,1.545,1.652248333,144.957428,9.663828535,5,5,0,2,1,2,17,18,9,3,3,2,16,15,3,9,3
176140,17/03/2011 12:32,2011,3,17,35.496,140.763,5.5,35.8,Japan,"[2008, 2013)",3,12/03/2011 12:32,3,5,76,88.86001969,363929.9777,12.10986646,9.227006841,138.4051026,92.16451644,361746.6919,9.211985763,1.545,1.664599491,145.7120207,9.714134711,5,5,1,2,6,7,17,18,9,3,3,2,16,15,3,9,3
176141,17/03/2011 12:33,2011,3,17,35.481,140.877,5.4,34.3,Japan,"[2008, 2013)",3,12/03/2011 12:33,3,5,76,88.86001969,363929.9777,12.10986646,9.227006841,138.4051026,92.17044819,361742.7727,9.206783912,1.545,1.664814178,145.725137,9.715009131,5,5,1,2,6,7,17,18,9,3,3,2,16,15,3,9,3
176143,17/03/2011 12:54,2011,3,17,36.757,141.202,5.8,29,Japan,"[2008, 2013)",4,12/03/2011 12:54,3,5,76,88.86001969,363929.9777,12.10986646,9.227006841,138.4051026,92.26469709,361680.5024,9.124132275,1.545,1.668225324,145.9335406,9.728902704,5,5,1,2,6,7,17,18,9,3,3,2,16,15,3,9,3
176144,17/03/2011 13:37,2011,3,17,36.149,141.809,4.8,35,Japan,"[2008, 2013)",1,12/03/2011 13:37,3,5,76,88.86001969,363929.9777,12.10986646,9.227006841,138.4051026,92.45238934,361556.4938,8.959535426,1.545,1.675018461,146.3485665,9.7565711,5,4,1,2,6,7,17,18,9,3,3,2,16,15,3,9,3
176146,17/03/2011 14:04,2011,3,17,37.627,143.766,4.8,35,Japan,"[2008, 2013)",1,12/03/2011 14:04,3,5,76,88.86001969,363929.9777,12.10986646,9.227006841,138.4051026,92.57043846,361478.4986,8.856012164,1.545,1.679291007,146.6095973,9.773973151,5,4,1,2,6,7,17,18,9,3,3,2,16,15,3,9,3
176148,17/03/2011 14:50,2011,3,17,35.438,140.848,4.8,35,Japan,"[2008, 2013)",1,12/03/2011 14:50,3,5,76,88.86001969,363929.9777,12.10986646,9.227006841,138.4051026,92.77072653,361346.168,8.680369408,1.545,1.686540023,147.0524751,9.803498342,5,4,1,2,6,7,17,18,9,3,3,2,16,15,3,9,3
176150,17/03/2011 15:00,2011,3,17,40.13,142.4,4.8,65.9,Japan,"[2008, 2013)",1,12/03/2011 15:00,3,5,76,88.86001969,363929.9777,12.10986646,9.227006841,138.4051026,92.81671589,361315.7827,8.640039006,1.545,1.688204514,147.154167,9.810277801,5,4,2,2,6,7,17,18,9,3,3,2,16,15,3,9,3
176151,17/03/2011 15:25,2011,3,17,-32.531,-71.876,4.9,39.1,Chile,"[2008, 2013)",1,12/03/2011 15:25,3,37,76,88.86001969,363929.9777,12.10986646,9.227006841,138.4051026,92.9263434,361243.3517,8.543901088,1.545,1.692172257,147.3965759,9.82643839,5,4,1,2,1,2,17,18,9,3,3,2,16,15,3,9,3
176152,17/03/2011 15:34,2011,3,17,40.476,79.084,4.9,32.8,China,"[2008, 2013)",1,12/03/2011 15:34,3,39,76,88.86001969,363929.9777,12.10986646,9.227006841,138.4051026,92.96640101,361216.8855,8.508772537,1.545,1.69362206,147.4851514,9.832343428,5,4,1,2,6,5,17,18,9,3,3,2,16,15,3,9,3
176156,17/03/2011 16:00,2011,3,17,36.643,141.924,4.9,46.1,Japan,"[2008, 2013)",1,12/03/2011 16:00,3,5,76,88.86001969,363929.9777,12.10986646,9.227006841,138.4051026,93.08100826,361141.1644,8.408267633,1.545,1.697770035,147.7385715,9.849238099,5,4,2,2,6,7,17,18,9,3,3,2,16,15,3,9,3
176158,17/03/2011 16:44,2011,3,17,35.859,141.398,4.9,45.3,Japan,"[2008, 2013)",1,12/03/2011 16:44,3,5,76,88.86001969,363929.9777,12.10986646,9.227006841,138.4051026,93.27397318,361013.6722,8.239046916,1.545,1.704754005,148.1652564,9.877683758,5,4,2,2,6,7,17,18,9,3,3,2,17,15,3,9,3
176160,17/03/2011 17:02,2011,3,17,37.264,142.453,4.8,35,Japan,"[2008, 2013)",1,12/03/2011 17:02,3,5,76,88.86001969,363929.9777,12.10986646,9.227006841,138.4051026,93.35350255,360961.127,8.169303576,1.545,1.707632407,148.3411121,9.889407472,5,4,1,2,6,7,17,18,9,3,3,2,17,15,3,9,3
176161,17/03/2011 17:03,2011,3,17,39.759,143.611,4.8,35,Japan,"[2008, 2013)",1,12/03/2011 17:03,3,5,76,88.86001969,363929.9777,12.10986646,9.227006841,138.4051026,93.35914137,360957.4014,8.164358607,1.545,1.707836493,148.3535807,9.890238712,5,4,1,2,6,7,17,18,9,3,3,2,17,15,3,9,3
176164,17/03/2011 17:31,2011,3,17,37.68,143.41,4.8,20.7,Japan,"[2008, 2013)",1,12/03/2011 17:31,3,5,76,88.86001969,363929.9777,12.10986646,9.227006841,138.4051026,93.48195054,360876.2612,8.056661019,1.545,1.712281319,148.6251369,9.908342458,5,4,1,2,6,7,17,18,9,3,3,2,17,15,3,9,3
176165,17/03/2011 18:01,2011,3,17,37.591,144.405,4.8,25.4,Japan,"[2008, 2013)",1,12/03/2011 18:01,3,5,76,88.86001969,363929.9777,12.10986646,9.227006841,138.4051026,93.61120408,360790.8632,7.943312038,1.545,1.716959387,148.9109429,9.927396192,5,4,1,2,6,7,17,18,9,3,3,2,17,15,3,9,3
176168,17/03/2011 18:38,2011,3,17,37.226,141.058,4.8,41.4,Japan,"[2008, 2013)",1,12/03/2011 18:38,3,5,76,88.86001969,363929.9777,12.10986646,9.227006841,138.4051026,93.77319209,360683.8375,7.801256544,1.545,1.722822211,149.2691315,9.951275432,5,4,2,2,6,7,17,18,9,3,3,2,17,15,3,9,3
176169,17/03/2011 18:55,2011,3,17,37.125,142.335,5.5,26,Japan,"[2008, 2013)",3,12/03/2011 18:55,3,5,76,88.86001969,363929.9777,12.10986646,9.227006841,138.4051026,93.84971898,360633.2761,7.734146241,1.545,1.725591944,149.4383481,9.962556538,5,4,1,2,6,7,17,18,9,3,3,2,17,15,3,9,3
176171,17/03/2011 19:02,2011,3,17,38.239,142.286,5,45.9,Japan,"[2008, 2013)",1,12/03/2011 19:02,3,5,76,88.86001969,363929.9777,12.10986646,9.227006841,138.4051026,93.88194082,360611.987,7.705889271,1.545,1.726758148,149.5095972,9.967306477,5,4,2,2,6,7,17,18,9,3,3,2,17,15,3,9,3
176172,17/03/2011 19:05,2011,3,17,36.203,141.772,5.1,26,Japan,"[2008, 2013)",2,12/03/2011 19:05,3,5,76,88.86001969,363929.9777,12.10986646,9.227006841,138.4051026,93.89409724,360603.9553,7.695228687,1.545,1.727198125,149.5364775,9.9690985,5,4,1,2,6,7,17,18,9,3,3,2,17,15,3,9,3
176177,17/03/2011 21:06,2011,3,17,35.672,141.315,4.9,31.8,Japan,"[2008, 2013)",1,12/03/2011 21:06,3,5,76,88.86001969,363929.9777,12.10986646,9.227006841,138.4051026,94.42487892,360253.267,7.229759329,1.545,1.746408681,150.7101443,10.04734296,5,4,1,2,6,7,17,18,9,3,3,2,17,15,3,10,3
176179,17/03/2011 21:24,2011,3,17,39.107,142.284,4.8,45,Japan,"[2008, 2013)",1,12/03/2011 21:24,3,5,76,88.86001969,363929.9777,12.10986646,9.227006841,138.4051026,94.50345629,360201.3509,7.160850855,1.545,1.749252627,150.883895,10.05892633,5,4,2,2,6,7,17,18,9,3,3,2,17,15,3,10,3
176181,17/03/2011 23:01,2011,3,17,36.463,144.01,4.8,15.4,Japan,"[2008, 2013)",1,12/03/2011 23:01,3,5,76,88.86001969,363929.9777,12.10986646,9.227006841,138.4051026,94.92966343,359919.7552,6.787088209,1.545,1.764678322,151.8263261,10.12175507,5,4,0,2,6,7,17,18,9,3,3,1,17,15,3,10,3
176182,17/03/2011 23:11,2011,3,17,38.976,142.574,4.8,45.2,Japan,"[2008, 2013)",1,12/03/2011 23:11,3,5,76,88.86001969,363929.9777,12.10986646,9.227006841,138.4051026,94.97484725,359889.9021,6.747464231,1.545,1.766313657,151.9262368,10.12841578,5,4,2,2,6,7,17,18,9,3,3,1,17,15,3,10,3
