,time,year,month,day,latitude,longitude,mag,depth,Pais,PERIOD,MAG_SEG,NewDate,NewMonth,cluster_label,acum_day,ill_frac,r/km,dec,ra/h,ra/°,ill_frac_interpolated,r/km_interpolated,dec_interpolated,td_acc,td_acc_interpolated,ra/°_interpolated,ra/h_interpolated,DEC_SEG,DEC_INTERPOLATED_SEG,DEPTH_SEG,ACUM_DAY_SEG,LATITUDE_SEG,LONGITUDE_SEG,ILL_FRAC_SEG,ILL_FRAC_INTERPOLATED_SEG,RA/°_SEG,RA/H_SEG,R/KM_SEG,R/KM_INTERPOLATED_SEG,TD_ACC_INTERPOLATED_SEG,TD_ACC_SEG,RA/H_INTERPOLATED_SEG,RA/°_INTERPOLATED_SEG,week
176322,2011-03-20 01:09:43,2011,3,20,39.136,142.401,5.1,28.5,Japan,"[2008, 2013)",2,2011-03-15 01:09:43,3,5,79,99.719529878247,356619.929795825,-5.57948001991829,12.0224402068739,180.336603103109,99.61020260967734,356687.78411818313,-5.858035125586979,1.85,1.8415759027777776,181.02729487560936,12.068486325040595,2,2,1,2,6,7,19,19,12,4,0,0,18,18,4,12,4
176324,2011-03-20 01:20:16,2011,3,20,-7.47,106.97,4.8,69.6,Indonesia,"[2008, 2013)",1,2011-03-15 01:20:16,3,7,79,99.719529878247,356619.929795825,-5.57948001991829,12.0224402068739,180.336603103109,99.59365846408696,356698.0522955804,-5.900187978058479,1.85,1.8403011111111112,181.1318150506017,12.075454336706748,2,2,2,2,3,6,19,19,12,4,0,0,18,18,4,12,4
176325,2011-03-20 01:24:42,2011,3,20,37.301,141.713,5.0,27.6,Japan,"[2008, 2013)",1,2011-03-15 01:24:42,3,5,79,99.719529878247,356619.929795825,-5.57948001991829,12.0224402068739,180.336603103109,99.58670626388626,356702.3672010901,-5.917901499002268,1.85,1.8397654166666668,181.17573664072484,12.078382442714958,2,2,1,2,6,7,19,19,12,4,0,0,18,18,4,12,4
176326,2011-03-20 01:30:45,2011,3,20,36.953,141.014,5.4,21.9,Japan,"[2008, 2013)",3,2011-03-15 01:30:45,3,5,79,99.719529878247,356619.929795825,-5.57948001991829,12.0224402068739,180.336603103109,99.57721886286048,356708.2555871805,-5.942074461793981,1.85,1.839034375,181.23567475055447,12.082378316703604,2,2,1,2,6,7,19,19,12,4,0,0,18,18,4,12,4
176337,2011-03-20 05:55:30,2011,3,20,37.724,141.363,5.6,57.1,Japan,"[2008, 2013)",3,2011-03-15 05:55:30,3,5,79,99.719529878247,356619.929795825,-5.57948001991829,12.0224402068739,180.336603103109,99.16204705764196,356965.93330906885,-6.999891304621406,1.85,1.80704375,183.8585862509534,12.25723908339687,2,2,2,2,6,7,19,19,12,4,0,0,18,18,4,12,4
176338,2011-03-20 05:58:05,2011,3,20,35.284,140.988,5.2,27.3,Japan,"[2008, 2013)",2,2011-03-15 05:58:05,3,5,79,99.719529878247,356619.929795825,-5.57948001991829,12.0224402068739,180.336603103109,99.15799596354006,356968.44763370795,-7.010213093141283,1.85,1.8067315972222224,183.88417965873197,12.258945310582105,2,2,1,2,6,7,19,19,12,4,0,0,18,18,4,12,4
176339,2011-03-20 06:01:55,2011,3,20,-4.706,145.27,4.8,173.8,Papua New Guinea,"[2008, 2013)",1,2011-03-15 06:01:55,3,23,79,99.719529878247,356619.929795825,-5.57948001991829,12.0224402068739,180.336603103109,99.15198466261464,356972.1785670435,-7.0255292954611015,1.85,1.8062684027777776,183.92215697350008,12.261477131566648,2,2,3,2,3,7,19,19,12,4,0,0,18,18,4,12,4
176342,2011-03-20 07:24:07,2011,3,20,52.104,160.343,4.8,50.8,Russia,"[2008, 2013)",1,2011-03-15 07:24:07,3,32,79,99.719529878247,356619.929795825,-5.57948001991829,12.0224402068739,180.336603103109,99.0230814619009,357052.1827549159,-7.353961946945198,1.85,1.796335902777778,184.73652269713668,12.315768179809089,2,2,2,2,7,7,19,19,12,4,0,0,17,18,4,12,4
176343,2011-03-20 07:27:19,2011,3,20,36.639,143.217,4.9,14.4,Japan,"[2008, 2013)",1,2011-03-15 07:27:19,3,5,79,99.719529878247,356619.929795825,-5.57948001991829,12.0224402068739,180.336603103109,99.01806333243272,357055.2972731786,-7.366747646273046,1.85,1.7959492361111111,184.76822549903005,12.317881699935317,2,2,0,2,6,7,19,19,12,4,0,0,17,18,4,12,4
176344,2011-03-20 07:30:12,2011,3,20,-37.518,176.584,5.0,189.9,New Zealand,"[2008, 2013)",1,2011-03-15 07:30:12,3,14,79,99.719529878247,356619.929795825,-5.57948001991829,12.0224402068739,180.336603103109,99.01354178869316,357058.10358390486,-7.378268094104909,1.85,1.795600833333333,184.7967910444861,12.319786069632384,2,2,3,2,1,7,19,19,12,4,0,0,17,18,4,12,4
176345,2011-03-20 07:54:15,2011,3,20,39.849,143.51,5.2,35.4,Japan,"[2008, 2013)",2,2011-03-15 07:54:15,3,5,79,99.719529878247,356619.929795825,-5.57948001991829,12.0224402068739,180.336603103109,98.97582740940894,357081.51113522274,-7.474360615615766,1.85,1.792694791666667,185.03505741496613,12.335670494331056,2,2,1,2,6,7,19,19,12,4,0,0,17,18,4,12,4
176346,2011-03-20 07:56:30,2011,3,20,36.205,141.782,5.2,31.7,Japan,"[2008, 2013)",2,2011-03-15 07:56:30,3,5,79,99.719529878247,356619.929795825,-5.57948001991829,12.0224402068739,180.336603103109,98.97229903712662,357083.7010308762,-7.483350560455659,1.85,1.7924229166666668,185.05734844754744,12.337156563169808,2,2,1,2,6,7,19,19,12,4,0,0,17,18,4,12,4
176347,2011-03-20 08:00:49,2011,3,20,22.323,121.445,5.4,10.1,Taiwan,"[2008, 2013)",3,2011-03-15 08:00:49,3,10,79,99.719529878247,356619.929795825,-5.57948001991829,12.0224402068739,180.336603103109,98.96552978956278,357087.9023862409,-7.500597936111455,1.85,1.7919013194444444,185.10011420635155,12.340007613756748,2,2,0,2,5,6,19,19,12,4,0,0,17,18,4,12,4
176350,2011-03-20 08:23:36,2011,3,20,36.251,141.791,4.8,21.2,Japan,"[2008, 2013)",1,2011-03-15 08:23:36,3,5,79,99.719529878247,356619.929795825,-5.57948001991829,12.0224402068739,180.336603103109,98.92980175319302,357110.0771074132,-7.591629451638372,1.85,1.7891483333333331,185.32583155108213,12.355055436738787,2,2,1,2,6,7,19,19,12,4,0,0,17,18,4,12,4
176351,2011-03-20 08:26:09,2011,3,20,18.994,121.246,6.0,27.0,Philippines,"[2008, 2013)",5,2011-03-15 08:26:09,3,10,79,99.719529878247,356619.929795825,-5.57948001991829,12.0224402068739,180.336603103109,98.92580293127308,357112.55898915377,-7.601818055790251,1.85,1.7888402083333337,185.35109472134093,12.356739648089372,2,2,1,2,5,6,19,19,12,4,0,0,17,18,4,12,4
176352,2011-03-20 08:27:59,2011,3,20,39.252,142.588,4.8,39.9,Japan,"[2008, 2013)",1,2011-03-15 08:27:59,3,5,79,99.719529878247,356619.929795825,-5.57948001991829,12.0224402068739,180.336603103109,98.92292796126526,357114.34334857506,-7.609143196030164,1.85,1.7886186805555555,185.36925778492568,12.357950518995024,2,2,1,2,6,7,19,19,12,4,0,0,17,18,4,12,4
176355,2011-03-20 09:21:04,2011,3,20,2.297,128.302,4.8,147.1,Indonesia,"[2008, 2013)",1,2011-03-15 09:21:04,3,45,79,99.719529878247,356619.929795825,-5.57948001991829,12.0224402068739,180.336603103109,98.83968451149372,357166.00866454706,-7.821239302067643,1.85,1.7822044444444445,185.8951610350844,12.39301073567227,2,2,3,2,4,6,19,19,12,4,0,0,17,18,4,12,4
176357,2011-03-20 10:22:57,2011,3,20,-11.185,161.822,4.8,35.0,Solomon Islands,"[2008, 2013)",1,2011-03-15 10:22:57,3,33,79,99.719529878247,356619.929795825,-5.57948001991829,12.0224402068739,180.336603103109,98.74264120568468,357226.23890574137,-8.068496081256704,1.85,1.774726875,186.50824699044983,12.43388313269664,2,2,1,2,3,7,19,19,12,4,0,0,17,18,4,12,4
176358,2011-03-20 10:35:51,2011,3,20,35.157,141.123,5.1,8.7,Japan,"[2008, 2013)",2,2011-03-15 10:35:51,3,5,79,99.719529878247,356619.929795825,-5.57948001991829,12.0224402068739,180.336603103109,98.7224118712661,357238.7943074877,-8.120038431672091,1.85,1.773168125,186.63604891058264,12.44240326070549,2,2,0,2,6,7,19,19,12,4,0,0,17,18,4,12,4
176359,2011-03-20 10:58:26,2011,3,20,37.232,143.905,4.9,10.0,Japan,"[2008, 2013)",1,2011-03-15 10:58:26,3,5,79,99.719529878247,356619.929795825,-5.57948001991829,12.0224402068739,180.336603103109,98.6869974679881,357260.7743712686,-8.210270840991019,1.85,1.7704393055555556,186.85978483019483,12.45731898867964,2,2,0,2,6,7,19,19,12,4,0,0,17,18,4,12,4
176360,2011-03-20 11:02:49,2011,3,20,38.437,142.152,4.9,35.0,Japan,"[2008, 2013)",1,2011-03-15 11:02:49,3,5,79,99.719529878247,356619.929795825,-5.57948001991829,12.0224402068739,180.336603103109,98.68012367606036,357265.0406124305,-8.22778458538281,1.85,1.7699096527777778,186.90321106403843,12.460214070935876,2,2,1,2,6,7,19,19,12,4,0,0,17,18,4,12,4
176363,2011-03-20 11:47:44,2011,3,20,-18.876,-174.868,5.3,145.5,No_Country,"[2008, 2013)",2,2011-03-15 11:47:44,3,3,79,99.719529878247,356619.929795825,-5.57948001991829,12.0224402068739,180.336603103109,98.60968691086904,357308.7574182529,-8.407250521260679,1.85,1.7644822222222225,187.348206121865,12.489880408124316,2,2,3,2,2,0,19,19,12,4,0,0,17,18,4,12,4
176364,2011-03-20 11:47:50,2011,3,20,36.757,143.313,4.8,18.3,Japan,"[2008, 2013)",1,2011-03-15 11:47:50,3,5,79,99.719529878247,356619.929795825,-5.57948001991829,12.0224402068739,180.336603103109,98.60953009432316,357308.8547469486,-8.407650074364673,1.85,1.7644701388888888,187.34919683442416,12.48994645562826,2,2,0,2,6,7,19,19,12,4,0,0,17,18,4,12,4
176366,2011-03-20 12:03:46,2011,3,20,39.35,141.824,5.8,42.0,Japan,"[2008, 2013)",4,2011-03-15 12:03:46,3,5,79,99.719529878247,356619.929795825,-5.57948001991829,12.0224402068739,180.336603103109,98.5845439913462,357324.3624524648,-8.471312202267917,1.85,1.7625448611111112,187.50705036885168,12.500470024590095,2,2,2,2,6,7,19,19,12,4,0,0,17,18,4,12,4
176367,2011-03-20 12:43:32,2011,3,20,37.358,141.452,4.8,57.9,Japan,"[2008, 2013)",1,2011-03-15 12:43:32,3,5,79,99.719529878247,356619.929795825,-5.57948001991829,12.0224402068739,180.336603103109,98.52218327826776,357363.06683045824,-8.630201153290027,1.85,1.7577397222222222,187.90102372988108,12.52673491532539,2,2,2,2,6,7,19,19,12,4,0,0,17,18,4,12,4
176370,2011-03-20 13:46:46,2011,3,20,-12.269,167.114,4.9,255.4,Vanuatu,"[2008, 2013)",1,2011-03-15 13:46:46,3,33,79,99.719529878247,356619.929795825,-5.57948001991829,12.0224402068739,180.336603103109,98.42302294908932,357424.61100904463,-8.882851899383024,1.85,1.7500990277777777,188.52748430479537,12.56849895365301,2,2,4,2,3,7,19,19,12,4,0,0,17,18,4,12,4
176371,2011-03-20 13:51:52,2011,3,20,-40.239,78.239,5.2,10.0,No_Country,"[2008, 2013)",2,2011-03-15 13:51:52,3,49,79,99.719529878247,356619.929795825,-5.57948001991829,12.0224402068739,180.336603103109,98.41502530524944,357429.5747725257,-8.903229107686782,1.85,1.7494827777777775,188.57801064531296,12.571867376354184,2,2,0,2,1,5,19,19,12,4,0,0,17,18,4,12,4
176372,2011-03-20 14:05:00,2011,3,20,-3.426,145.605,5.1,11.4,Papua New Guinea,"[2008, 2013)",2,2011-03-15 14:05:00,3,23,79,99.719529878247,356619.929795825,-5.57948001991829,12.0224402068739,180.336603103109,98.39443006555712,357442.3572745622,-8.955703748678157,1.85,1.7478958333333334,188.70812422808376,12.580541615205572,2,2,0,2,3,7,19,19,12,4,0,0,17,18,4,12,4
176374,2011-03-20 14:48:54,2011,3,20,35.33,140.961,5.1,36.4,Japan,"[2008, 2013)",2,2011-03-15 14:48:54,3,5,79,99.719529878247,356619.929795825,-5.57948001991829,12.0224402068739,180.336603103109,98.3255876019156,357485.0845719782,-9.131107561332072,1.85,1.74259125,189.1430470415588,12.60953646943724,2,1,1,2,6,7,19,19,12,4,0,0,17,18,4,12,4
176375,2011-03-20 14:54:48,2011,3,20,35.293,141.097,4.8,45.7,Japan,"[2008, 2013)",1,2011-03-15 14:54:48,3,5,79,99.719529878247,356619.929795825,-5.57948001991829,12.0224402068739,180.336603103109,98.31633542570866,357490.826965025,-9.154681194467791,1.85,1.7418783333333334,189.20149908254973,12.61343327216997,2,1,2,2,6,7,19,19,12,4,0,0,17,18,4,12,4
176377,2011-03-20 15:13:52,2011,3,20,36.342,143.365,4.9,18.4,Japan,"[2008, 2013)",1,2011-03-15 15:13:52,3,5,79,99.719529878247,356619.929795825,-5.57948001991829,12.0224402068739,180.336603103109,98.28643573762746,357509.38430300675,-9.230862652962887,1.85,1.7395744444444443,189.3903949438312,12.626026329588736,2,1,0,2,6,7,19,19,12,4,0,0,17,18,4,12,4
176379,2011-03-20 15:20:28,2011,3,20,-31.129,-179.823,5.7,321.0,No_Country,"[2008, 2013)",4,2011-03-15 15:20:28,3,30,79,99.719529878247,356619.929795825,-5.57948001991829,12.0224402068739,180.336603103109,98.27608584559934,357515.8079969235,-9.257233157826574,1.85,1.7387769444444443,189.45578197273636,12.63038546484908,2,1,5,2,1,0,19,19,12,4,0,0,17,18,4,12,4
176383,2011-03-20 15:51:22,2011,3,20,36.381,143.372,5.0,31.2,Japan,"[2008, 2013)",1,2011-03-15 15:51:22,3,5,79,99.719529878247,356619.929795825,-5.57948001991829,12.0224402068739,180.336603103109,98.22762953292228,357545.88256389747,-9.380695066961106,1.85,1.7350431944444444,189.76191215351943,12.650794143567952,2,1,1,2,6,7,19,19,12,4,0,0,17,18,4,12,4
176384,2011-03-20 15:54:18,2011,3,20,36.227,141.882,4.8,35.0,Japan,"[2008, 2013)",1,2011-03-15 15:54:18,3,5,79,99.719529878247,356619.929795825,-5.57948001991829,12.0224402068739,180.336603103109,98.2230295809098,357548.7375389716,-9.392415291344967,1.85,1.73468875,189.79097305525505,12.652731537016994,2,1,1,2,6,7,19,19,12,4,0,0,17,18,4,12,4
176385,2011-03-20 16:05:09,2011,3,20,39.074,143.18,4.9,22.2,Japan,"[2008, 2013)",1,2011-03-15 16:05:09,3,5,79,99.719529878247,356619.929795825,-5.57948001991829,12.0224402068739,180.336603103109,98.20601498568176,357559.29770245595,-9.435766803128452,1.85,1.7333777083333333,189.89846536792484,12.65989769119498,2,1,1,2,6,7,19,19,12,4,0,0,17,18,4,12,4
176388,2011-03-20 17:08:56,2011,3,20,37.136,143.853,5.2,23.4,Japan,"[2008, 2013)",2,2011-03-15 17:08:56,3,5,79,99.719529878247,356619.929795825,-5.57948001991829,12.0224402068739,180.336603103109,98.105992165501,357621.3771888687,-9.690615091293422,1.85,1.7256705555555556,190.53037486191457,12.702024990794296,2,1,1,2,6,7,19,19,12,4,0,0,17,18,4,12,4
176389,2011-03-20 17:12:25,2011,3,20,-24.873,-70.204,5.0,49.1,Chile,"[2008, 2013)",1,2011-03-15 17:12:25,3,6,79,99.719529878247,356619.929795825,-5.57948001991829,12.0224402068739,180.336603103109,98.10052972248616,357624.76747176924,-9.704532857749255,1.85,1.725249652777778,190.5648846827256,12.70432564551503,2,1,2,2,2,2,19,19,12,4,0,0,17,18,4,12,4
176391,2011-03-20 17:33:17,2011,3,20,37.836,143.321,4.9,35.0,Japan,"[2008, 2013)",1,2011-03-15 17:33:17,3,5,79,99.719529878247,356619.929795825,-5.57948001991829,12.0224402068739,180.336603103109,98.06780733657912,357645.0767262737,-9.787906272116269,1.85,1.7227282638888888,190.7716133700721,12.7181075580048,2,1,1,2,6,7,19,19,12,4,0,0,17,18,4,12,4
176393,2011-03-20 17:37:51,2011,3,20,37.786,143.433,4.9,22.3,Japan,"[2008, 2013)",1,2011-03-15 17:37:51,3,5,79,99.719529878247,356619.929795825,-5.57948001991829,12.0224402068739,180.336603103109,98.06064604765058,357649.52140337776,-9.80615253053205,1.85,1.7221764583333332,190.8168559102741,12.721123727351602,2,1,1,2,6,7,19,19,12,4,0,0,17,18,4,12,4
176396,2011-03-20 19:46:54,2011,3,20,-25.26,179.646,5.0,490.7,No_Country,"[2008, 2013)",1,2011-03-15 19:46:54,3,19,79,99.719529878247,356619.929795825,-5.57948001991829,12.0224402068739,180.336603103109,97.85827429519183,357775.12408518966,-10.32177581123792,1.85,1.7065829166666666,192.09537046788125,12.806358031192078,2,1,6,2,2,7,19,19,12,4,0,0,17,18,4,12,4
176397,2011-03-20 19:54:22,2011,3,20,37.374,140.979,4.8,43.2,Japan,"[2008, 2013)",1,2011-03-15 19:54:22,3,5,79,99.719529878247,356619.929795825,-5.57948001991829,12.0224402068739,180.336603103109,97.84656532643277,357782.39129446924,-10.351609109669566,1.85,1.7056806944444445,192.1693436722992,12.811289578153271,2,1,2,2,6,7,19,19,12,4,0,0,17,18,4,12,4
176399,2011-03-20 20:17:56,2011,3,20,36.853,141.878,4.9,35.0,Japan,"[2008, 2013)",1,2011-03-15 20:17:56,3,5,79,99.719529878247,356619.929795825,-5.57948001991829,12.0224402068739,180.336603103109,97.80960889378694,357805.32842375786,-10.445770457844446,1.85,1.7028330555555555,192.40282159874323,12.826854773249543,2,1,1,2,6,7,19,19,12,4,0,0,17,18,4,12,4
176400,2011-03-20 20:47:31,2011,3,20,36.738,141.941,4.8,35.0,Japan,"[2008, 2013)",1,2011-03-15 20:47:31,3,5,79,99.719529878247,356619.929795825,-5.57948001991829,12.0224402068739,180.336603103109,97.7632173322973,357834.12149623834,-10.563971584443042,1.85,1.6992584027777775,192.69590739749728,12.846393826499815,2,1,1,2,6,7,19,19,12,4,0,0,16,18,4,12,4
176404,2011-03-21 00:44:17,2011,3,21,-40.266,78.528,5.0,10.0,No_Country,"[2008, 2013)",1,2011-03-16 00:44:17,3,49,80,97.4613716175684,358021.463014028,-11.3330447174499,12.9735242636758,194.602863955137,97.30542578749636,358120.9039746313,-11.486294500480694,1.676,1.6678813888888888,195.05243598548967,13.00349573236598,1,1,0,2,1,5,19,19,12,4,1,1,16,16,4,13,4
176407,2011-03-21 02:37:20,2011,3,21,40.253,143.69,4.8,16.0,Japan,"[2008, 2013)",1,2011-03-16 02:37:20,3,5,80,97.4613716175684,358021.463014028,-11.3330447174499,12.9735242636758,194.602863955137,96.90731492359768,358374.76473329606,-11.877522682000404,1.676,1.6471555555555557,196.2001390648582,13.080009270990548,1,1,0,2,6,7,19,19,12,4,1,1,16,16,4,13,4
176412,2011-03-21 05:08:06,2011,3,21,36.191,141.463,4.9,35.6,Japan,"[2008, 2013)",1,2011-03-16 05:08:06,3,5,80,97.4613716175684,358021.463014028,-11.3330447174499,12.9735242636758,194.602863955137,96.37638305350664,358713.3205969083,-12.399275612860986,1.676,1.619515,197.7307482430932,13.182049882872878,1,1,1,2,6,7,19,19,12,4,1,1,16,16,4,13,4
176413,2011-03-21 05:54:12,2011,3,21,36.252,142.014,5.0,35.0,Japan,"[2008, 2013)",1,2011-03-16 05:54:12,3,5,80,97.4613716175684,358021.463014028,-11.3330447174499,12.9735242636758,194.602863955137,96.21403974677752,358816.8409947362,-12.558812270694323,1.676,1.6110633333333333,198.1987633864712,13.213250892431414,1,1,1,2,6,7,19,19,12,4,1,1,16,16,4,13,4
176415,2011-03-21 07:19:46,2011,3,21,-19.07,168.698,4.9,40.8,Vanuatu,"[2008, 2013)",1,2011-03-16 07:19:46,3,19,80,97.4613716175684,358021.463014028,-11.3330447174499,12.9735242636758,194.602863955137,95.91271272698452,359008.9862306178,-12.854929841669144,1.676,1.595376111111111,199.0674509302539,13.27116339535026,1,1,2,2,2,7,19,19,12,4,1,1,15,16,4,13,4
176416,2011-03-21 08:06:22,2011,3,21,36.452,141.537,4.9,21.4,Japan,"[2008, 2013)",1,2011-03-16 08:06:22,3,5,80,97.4613716175684,358021.463014028,-11.3330447174499,12.9735242636758,194.602863955137,95.74860864686352,359113.6294093332,-13.01619683201694,1.676,1.5868327777777778,199.54054215978573,13.302702810652384,1,1,1,2,6,7,19,19,12,4,1,1,15,16,4,13,4
176419,2011-03-21 09:49:01,2011,3,21,36.491,70.927,5.8,190.2,Afghanistan,"[2008, 2013)",4,2011-03-16 09:49:01,3,4,80,97.4613716175684,358021.463014028,-11.3330447174499,12.9735242636758,194.602863955137,95.38712186951548,359344.1363255379,-13.371434097235856,1.676,1.568013611111111,200.58266264715576,13.372177509810385,1,1,3,2,6,5,19,19,12,4,1,1,15,16,4,13,4
176420,2011-03-21 10:36:50,2011,3,21,13.915,120.566,5.5,101.8,Philippines,"[2008, 2013)",3,2011-03-16 10:36:50,3,13,80,97.4613716175684,358021.463014028,-11.3330447174499,12.9735242636758,194.602863955137,95.21873324080762,359451.5116044129,-13.536911563368845,1.676,1.5592472222222222,201.06810568632844,13.404540379088562,1,1,3,2,4,6,19,19,12,4,1,1,15,16,4,13,4
176421,2011-03-21 10:43:10,2011,3,21,37.973,144.686,5.1,10.0,Japan,"[2008, 2013)",2,2011-03-16 10:43:10,3,5,80,97.4613716175684,358021.463014028,-11.3330447174499,12.9735242636758,194.602863955137,95.19643011117743,359465.73349565465,-13.558829108552022,1.676,1.558086111111111,201.1324027776096,13.408826851840638,1,1,0,2,6,7,19,19,12,4,1,1,15,16,4,13,4
176422,2011-03-21 12:37:35,2011,3,21,37.421,142.37,4.8,24.0,Japan,"[2008, 2013)",1,2011-03-16 12:37:35,3,5,80,97.4613716175684,358021.463014028,-11.3330447174499,12.9735242636758,194.602863955137,94.79350646667436,359722.66318874527,-13.95478686561126,1.676,1.537109722222222,202.2939804924651,13.48626536616434,1,1,1,2,6,7,19,18,12,4,1,1,15,16,4,13,4
176423,2011-03-21 13:01:09,2011,3,21,35.994,142.396,4.8,6.6,Japan,"[2008, 2013)",1,2011-03-16 13:01:09,3,5,80,97.4613716175684,358021.463014028,-11.3330447174499,12.9735242636758,194.602863955137,94.71051534747154,359775.5835945763,-14.036343204792871,1.676,1.5327891666666666,202.5332333531797,13.502215556878646,1,1,0,2,6,7,19,18,12,4,1,1,15,16,4,13,4
176424,2011-03-21 13:36:01,2011,3,21,36.619,143.656,4.8,13.2,Japan,"[2008, 2013)",1,2011-03-16 13:36:01,3,5,80,97.4613716175684,358021.463014028,-11.3330447174499,12.9735242636758,194.602863955137,94.58773074961276,359853.8788484649,-14.157005058801312,1.676,1.5263969444444443,202.8872057609696,13.525813717397972,1,1,0,2,6,7,19,18,12,4,1,1,15,16,4,13,4
176431,2011-03-21 16:46:57,2011,3,21,37.715,142.282,4.9,19.2,Japan,"[2008, 2013)",1,2011-03-16 16:46:57,3,5,80,97.4613716175684,358021.463014028,-11.3330447174499,12.9735242636758,194.602863955137,93.91535008370931,360282.63144337334,-14.81776136832362,1.676,1.4913925,204.82559386022447,13.655039590681632,1,1,0,2,6,7,19,18,12,4,1,2,14,16,4,13,4
176433,2011-03-21 18:44:16,2011,3,21,-56.081,-24.563,4.8,35.0,No_Country,"[2008, 2013)",1,2011-03-16 18:44:16,3,11,80,97.4613716175684,358021.463014028,-11.3330447174499,12.9735242636758,194.602863955137,93.50221395353348,360546.0732656115,-15.223755053966736,1.676,1.4698844444444443,206.01661287477188,13.734440858318123,1,1,1,2,0,3,19,18,12,4,1,2,14,16,4,13,4
176434,2011-03-21 19:01:19,2011,3,21,36.682,143.178,5.0,36.9,Japan,"[2008, 2013)",1,2011-03-16 19:01:19,3,5,80,97.4613716175684,358021.463014028,-11.3330447174499,12.9735242636758,194.602863955137,93.44217158087118,360584.3600938754,-15.282759392709869,1.676,1.466758611111111,206.1897074126156,13.745980494174374,1,1,1,2,6,7,19,18,12,4,1,2,14,16,4,13,4
176435,2011-03-21 19:24:26,2011,3,21,39.547,143.581,4.8,23.5,Japan,"[2008, 2013)",1,2011-03-16 19:24:26,3,5,80,97.4613716175684,358021.463014028,-11.3330447174499,12.9735242636758,194.602863955137,93.36076515772102,360636.2699969077,-15.362758432628464,1.676,1.4625205555555554,206.42439179579185,13.761626119719454,1,1,1,2,6,7,19,18,12,4,1,2,14,16,4,13,4
176437,2011-03-21 19:29:05,2011,3,21,39.623,142.07,4.8,77.1,Japan,"[2008, 2013)",1,2011-03-16 19:29:05,3,5,80,97.4613716175684,358021.463014028,-11.3330447174499,12.9735242636758,194.602863955137,93.34438996517676,360646.7118591615,-15.378850525012956,1.676,1.4616680555555557,206.47159939702192,13.764773293134796,1,1,2,2,6,7,19,18,12,4,1,2,14,16,4,13,4
176451,2011-03-22 01:13:47,2011,3,22,36.057,141.802,5.0,42.3,Japan,"[2008, 2013)",1,2011-03-17 01:13:47,3,5,81,92.3903442490227,361255.071970041,-16.3164023590986,13.9481328052006,209.221992078009,92.01156413334304,361496.0329385023,-16.51410801715249,1.412,1.3969359027777777,209.9882126420316,13.999214176135444,1,1,2,2,6,7,18,18,13,4,2,2,13,14,4,13,4
176453,2011-03-22 02:11:52,2011,3,22,39.009,142.71,4.8,46.6,Japan,"[2008, 2013)",1,2011-03-17 02:11:52,3,5,81,92.3903442490227,361255.071970041,-16.3164023590986,13.9481328052006,209.221992078009,91.71338281345514,361685.7209834735,-16.669744840806842,1.412,1.385077222222222,210.5913928240101,14.039426188267344,1,1,2,2,6,7,18,18,13,4,2,2,13,14,4,14,4
176454,2011-03-22 03:38:35,2011,3,22,35.205,140.997,5.7,20.0,Japan,"[2008, 2013)",4,2011-03-17 03:38:35,3,5,81,92.3903442490227,361255.071970041,-16.3164023590986,13.9481328052006,209.221992078009,91.26820708680474,361968.9195194807,-16.902105929321504,1.412,1.3673725694444443,211.49192266241292,14.09946151082754,1,1,1,2,6,7,18,18,13,4,2,2,13,14,4,14,4
176458,2011-03-22 05:44:34,2011,3,22,-57.477,-25.984,5.0,101.8,No_Country,"[2008, 2013)",1,2011-03-17 05:44:34,3,11,81,92.3903442490227,361255.071970041,-16.3164023590986,13.9481328052006,209.221992078009,90.62144880932053,362380.3547940681,-17.239683762894888,1.412,1.3416509722222223,212.80022653488797,14.186681768992544,1,1,3,2,0,3,18,18,13,4,2,3,13,14,4,14,4
176459,2011-03-22 05:59:38,2011,3,22,35.685,141.593,5.1,49.2,Japan,"[2008, 2013)",2,2011-03-17 05:59:38,3,5,81,92.3903442490227,361255.071970041,-16.3164023590986,13.9481328052006,209.221992078009,90.5441013449938,362429.5593830649,-17.280055553019288,1.412,1.338574861111111,212.9566899163825,14.197112661092184,1,1,2,2,6,7,18,18,13,4,2,3,13,14,4,14,4
176460,2011-03-22 06:28:30,2011,3,22,36.676,142.448,4.9,37.0,Japan,"[2008, 2013)",1,2011-03-17 06:28:30,3,5,81,92.3903442490227,361255.071970041,-16.3164023590986,13.9481328052006,209.221992078009,90.39590907927044,362523.8318920721,-17.357405044717808,1.412,1.33268125,213.25646267827253,14.217097511884852,1,1,1,2,6,7,18,18,13,4,2,3,13,14,4,14,4
176461,2011-03-22 07:04:58,2011,3,22,36.5,142.477,4.8,11.8,Japan,"[2008, 2013)",1,2011-03-17 07:04:58,3,5,81,92.3903442490227,361255.071970041,-16.3164023590986,13.9481328052006,209.221992078009,90.20870083596638,362642.9244149981,-17.455119067718016,1.412,1.3252359722222222,213.63515944675717,14.242343963117165,1,1,0,2,6,7,18,18,13,4,2,3,13,14,4,14,4
